scraped_at,chart_label,chart_id,week_ending,series,Indexed value*,Year over year,Week over week,value
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/31/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/07/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/14/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/21/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/28/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/05/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/12/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/19/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/26/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/02/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/09/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/16/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/23/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/30/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/06/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/13/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/20/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/27/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/04/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/11/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/18/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/25/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/01/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/08/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/15/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/22/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/29/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/06/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/13/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/20/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/27/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/03/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/10/2026,Light industrial,,,,4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/17/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/24/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/31/2026,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/07/2026,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/14/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/21/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/28/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/07/2026,Light industrial,,,,3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/14/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/21/2026,Light industrial,,,,3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/01/2025,Light industrial,,,,-5%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/08/2025,Light industrial,,,,-5%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/15/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/22/2025,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/29/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/05/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/12/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/19/2025,Light industrial,,,,-5%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/26/2025,Light industrial,,,,-7%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/03/2025,Light industrial,,,,-5%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/10/2025,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/17/2025,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/24/2025,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/31/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/07/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/14/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/21/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/28/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/05/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/12/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/19/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/26/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/02/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/09/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/16/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/23/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/30/2025,Light industrial,,,,-3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/06/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/13/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/20/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/27/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/04/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/11/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/18/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/25/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/01/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/08/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/15/2025,Light industrial,,,,-2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/22/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/29/2025,Light industrial,,,,0%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/06/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/13/2025,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/20/2025,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/27/2025,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/03/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/10/2026,Light industrial,,,,4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/17/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/24/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/31/2026,Light industrial,,,,-4%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/07/2026,Light industrial,,,,-1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/14/2026,Light industrial,,,,1%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/21/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/28/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/07/2026,Light industrial,,,,3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/14/2026,Light industrial,,,,2%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/21/2026,Light industrial,,,,3%
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/15/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/22/2025,Light industrial,,,,36.5
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/29/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/05/2025,Light industrial,,,,36.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/12/2025,Light industrial,,,,36.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/19/2025,Light industrial,,,,35.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/26/2025,Light industrial,,,,35.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/03/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/10/2025,Light industrial,,,,36.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/17/2025,Light industrial,,,,36.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/24/2025,Light industrial,,,,36.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/31/2025,Light industrial,,,,34
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/07/2025,Light industrial,,,,35.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/14/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/21/2025,Light industrial,,,,36.1
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/28/2025,Light industrial,,,,36.7
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/05/2025,Light industrial,,,,33.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/12/2025,Light industrial,,,,34.9
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/19/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/26/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/02/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/09/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/16/2025,Light industrial,,,,36.5
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/23/2025,Light industrial,,,,36.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/30/2025,Light industrial,,,,36.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/06/2025,Light industrial,,,,34
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/13/2025,Light industrial,,,,35.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/20/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/27/2025,Light industrial,,,,36.5
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/04/2025,Light industrial,,,,36.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/11/2025,Light industrial,,,,36.5
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/18/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/25/2025,Light industrial,,,,36.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/01/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/08/2025,Light industrial,,,,36.3
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/15/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/22/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/29/2025,Light industrial,,,,31.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/06/2025,Light industrial,,,,34.8
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/13/2025,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/20/2025,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/27/2025,Light industrial,,,,29.8
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/03/2026,Light industrial,,,,28.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/10/2026,Light industrial,,,,32.8
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/17/2026,Light industrial,,,,35.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/24/2026,Light industrial,,,,35
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/31/2026,Light industrial,,,,34.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/07/2026,Light industrial,,,,35.4
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/14/2026,Light industrial,,,,35.9
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/21/2026,Light industrial,,,,35.9
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/28/2026,Light industrial,,,,36.2
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/07/2026,Light industrial,,,,36.6
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/14/2026,Light industrial,,,,36.7
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/21/2026,Light industrial,,,,36.7
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,01/19/2019,Office/clerical,,,,100
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,01/26/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,02/02/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,02/09/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,02/16/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,02/23/2019,Office/clerical,,,,93
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,03/02/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,03/09/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,03/16/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,03/23/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,03/30/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,04/06/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,04/13/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,04/20/2019,Office/clerical,,,,94
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,04/27/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,05/04/2019,Office/clerical,,,,100
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,05/11/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,05/18/2019,Office/clerical,,,,100
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,05/25/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,06/01/2019,Office/clerical,,,,90
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,06/08/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,06/15/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,06/22/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,06/29/2019,Office/clerical,,,,100
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,07/06/2019,Office/clerical,,,,84
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,07/13/2019,Office/clerical,,,,94
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,07/20/2019,Office/clerical,,,,95
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,07/27/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,08/03/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,08/10/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,08/17/2019,Office/clerical,,,,97
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,08/24/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,08/31/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,09/07/2019,Office/clerical,,,,87
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,09/14/2019,Office/clerical,,,,96
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,09/21/2019,Office/clerical,,,,98
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,09/28/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,10/05/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,10/12/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,10/19/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,10/26/2019,Office/clerical,,,,101
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,11/02/2019,Office/clerical,,,,101
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,11/09/2019,Office/clerical,,,,102
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,11/16/2019,Office/clerical,,,,103
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,11/23/2019,Office/clerical,,,,105
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,11/30/2019,Office/clerical,,,,84
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,12/07/2019,Office/clerical,,,,99
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,12/14/2019,Office/clerical,,,,106
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,12/21/2019,Office/clerical,,,,107
2026-03-30T20:40:18.101Z,sia_perspective,d3ff9169-a574-4e62-9f60-9ec2a09dca80,12/28/2019,Office/clerical,,,,81
